"certify","provide evidence for; stand as proof of; show by one''s behavior, attitude, or external attributes; ""His high fever attested to his illness""; ""The buildings in Rome manifest a high level of architectural sophistication""; ""This decision demonstrates his se"
"manifest","provide evidence for; stand as proof of; show by one''s behavior, attitude, or external attributes; ""His high fever attested to his illness""; ""The buildings in Rome manifest a high level of architectural sophistication""; ""This decision demonstrates his se"
"demonstrate","provide evidence for; stand as proof of; show by one''s behavior, attitude, or external attributes; ""His high fever attested to his illness""; ""The buildings in Rome manifest a high level of architectural sophistication""; ""This decision demonstrates his se"
"evidence","provide evidence for; stand as proof of; show by one''s behavior, attitude, or external attributes; ""His high fever attested to his illness""; ""The buildings in Rome manifest a high level of architectural sophistication""; ""This decision demonstrates his se"
"reflect","give evidence of the quality of; ""The mess in his dorm room reflects on the student"""
"reflect","give evidence of a certain behavior; ""His lack of interest in the project reflects badly on him"""
"mirror","reflect or resemble; ""The plane crash in Milan mirrored the attack in the World Trade Center"""
"notarize","authenticate as a notary; ""We had to have the signature notarized"""
"notarise","authenticate as a notary; ""We had to have the signature notarized"""
"certify","declare legally insane"
"declare","declare to be; ""She was declared incompetent""; ""judge held that the defendant was innocent"""
"adjudge","declare to be; ""She was declared incompetent""; ""judge held that the defendant was innocent"""
"hold","declare to be; ""She was declared incompetent""; ""judge held that the defendant was innocent"""
"call","declare in the capacity of an umpire or referee; ""call a runner out"""
"beatify","declare (a dead person) to be blessed; the first step of achieving sainthood; ""On Sunday, the martyr will be beatified by the Vatican"""
"canonize","in the Catholic church; declare (a dead person) to be a saint; ""After he was shown to have performed a miracle, the priest was canonized"""
"canonise","in the Catholic church; declare (a dead person) to be a saint; ""After he was shown to have performed a miracle, the priest was canonized"""
"saint","in the Catholic church; declare (a dead person) to be a saint; ""After he was shown to have performed a miracle, the priest was canonized"""
"contradict","deny the truth of"
"negate","deny the truth of"
"contravene","deny the truth of"
"reprimand","rebuke formally"
"censure","rebuke formally"
"criminate","rebuke formally"
"savage","criticize harshly or violently; ""The press savaged the new President""; ""The critics crucified the author for plagiarizing a famous passage"""
"pillory","criticize harshly or violently; ""The press savaged the new President""; ""The critics crucified the author for plagiarizing a famous passage"""
"crucify","criticize harshly or violently; ""The press savaged the new President""; ""The critics crucified the author for plagiarizing a famous passage"""
"admonish","take to task; ""He admonished the child for his bad behavior"""
"reprove","take to task; ""He admonished the child for his bad behavior"""
"chastise","censure severely; ""She chastised him for his insensitive remarks"""
"castigate","censure severely; ""She chastised him for his insensitive remarks"""
"objurgate","censure severely; ""She chastised him for his insensitive remarks"""
"chasten","censure severely; ""She chastised him for his insensitive remarks"""
"correct","censure severely; ""She chastised him for his insensitive remarks"""
"flame","criticize harshly, on the e-mail"
"rebuke","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"rag","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"trounce","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"reproof","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"lecture","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"reprimand","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"jaw","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"scold","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"chide","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"berate","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"remonstrate","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"lambaste","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"lambast","censure severely or angrily; ""The mother scolded the child for entering a stranger''s car""; ""The deputy ragged the Prime Minister""; ""The customer dressed down the waiter for bringing cold soup"""
"represent","point out or draw attention to in protest or remonstrance; ""our parents represented to us the need for more caution"""
"reproach","express criticism towards; ""The president reproached the general for his irresponsible behavior"""
"upbraid","express criticism towards; ""The president reproached the general for his irresponsible behavior"""
"reprehend","express strong disapproval of"
"deplore","express strong disapproval of; ""We deplore the government''s treatment of political prisoners"""
"knock","find fault with; express criticism of; point out real or perceived flaws; ""The paper criticized the new movie""; ""Don''t knock the food--it''s free"""
"criticize","find fault with; express criticism of; point out real or perceived flaws; ""The paper criticized the new movie""; ""Don''t knock the food--it''s free"""
"criticise","find fault with; express criticism of; point out real or perceived flaws; ""The paper criticized the new movie""; ""Don''t knock the food--it''s free"""
"animadvert","express blame or censure or make a harshly critical remark"
"belabor","attack verbally with harsh criticism; ""She was belabored by her fellow students"""
"belabour","attack verbally with harsh criticism; ""She was belabored by her fellow students"""
"troll","praise or celebrate in song; ""All tongues shall troll you"""
"preach","speak, plead, or argue in favour of; ""The doctor advocated a smoking ban in the entire house"""
"advocate","speak, plead, or argue in favour of; ""The doctor advocated a smoking ban in the entire house"""
"preach","deliver a sermon; ""The minister is not preaching this Sunday"""
"prophesy","deliver a sermon; ""The minister is not preaching this Sunday"""
"evangelize","preach the gospel (to)"
"evangelise","preach the gospel (to)"
"sermonize","speak as if delivering a sermon; express moral judgements; ""This man always sermonizes"""
"sermonise","speak as if delivering a sermon; express moral judgements; ""This man always sermonizes"""
"preachify","speak as if delivering a sermon; express moral judgements; ""This man always sermonizes"""
"moralize","speak as if delivering a sermon; express moral judgements; ""This man always sermonizes"""
"moralise","speak as if delivering a sermon; express moral judgements; ""This man always sermonizes"""
"pontificate","talk in a dogmatic and pompous manner; ""The new professor always pontificates"""
"orate","talk pompously"
"bloviate","orate verbosely and windily"
"teach","impart skills or knowledge to; ""I taught them French""; ""He instructed me in building a boat"""
"learn","impart skills or knowledge to; ""I taught them French""; ""He instructed me in building a boat"""
"instruct","impart skills or knowledge to; ""I taught them French""; ""He instructed me in building a boat"""
"induct","introduce or initiate; ""The young geisha was inducted into the ways of her profession"""
"mentor","serve as a teacher or trusted counselor; ""The famous professor mentored him during his years in graduate school""; ""She is a fine lecturer but she doesn''t like mentoring"""
"tutor","be a tutor to someone; give individual instruction; ""She tutored me in Spanish"""
"unteach","cause to disbelieve; teach someone the contrary of what he or she had learned earlier"
"unteach","cause to unlearn; ""teach somebody to unlearn old habits or methods"""
"ground","instruct someone in the fundamentals of a subject"
"lecture","deliver a lecture or talk; ""She will talk at Rutgers next week""; ""Did you ever lecture at Harvard?"""
"talk","deliver a lecture or talk; ""She will talk at Rutgers next week""; ""Did you ever lecture at Harvard?"""
"instruct","make aware of; ""Have the students been apprised of the tuition hike?"""
"apprise","make aware of; ""Have the students been apprised of the tuition hike?"""
"apprize","make aware of; ""Have the students been apprised of the tuition hike?"""
"brief","give essential information to someone; ""The reporters were briefed about the President''s plan to invade"""
"debrief","put someone through a debriefing and make him report; ""The released hostages were debriefed"""
"inform","impart knowledge of some fact, state or affairs, or event to; ""I informed him of his rights"""
"inoculate","introduce an idea or attitude into the mind of; ""My teachers inoculated me with their beliefs"""
"acquaint","inform; ""Please acquaint your colleagues of your plans to move"""
"warn","notify, usually in advance; ""I warned you that I would ask some difficult questions"""
"warn","ask to go away; ""The old man warned the children off his property"""
"inform","act as an informer; ""She had informed on her own parents for years"""
"update","bring up to date; supply with recent information"
"coach","teach and supervise (someone); act as a trainer or coach (to), as in sports; ""He is training our Olympic team""; ""She is coaching the crew"""
"train","teach and supervise (someone); act as a trainer or coach (to), as in sports; ""He is training our Olympic team""; ""She is coaching the crew"""
"misinform","give false or misleading information to"
"mislead","give false or misleading information to"
"lie","tell an untruth; pretend with intent to deceive; ""Don''t lie to your parents""; ""She lied when she told me she was only 29"""
"romance","tell romantic or exaggerated lies; ""This author romanced his trip to an exotic country"""
"perjure","knowingly tell an untruth in a legal court and render oneself guilty of perjury"
"suborn","induce to commit perjury or give false testimony; ""The President tried to suborn false witnesses"""
"suborn","procure (false testimony or perjury)"
"fib","tell a relatively insignificant lie; ""Fibbing is not acceptable, even if you don''t call it lying"""
"equivocate","be deliberately ambiguous or unclear in order to mislead or withhold information"
"tergiversate","be deliberately ambiguous or unclear in order to mislead or withhold information"
"prevaricate","be deliberately ambiguous or unclear in order to mislead or withhold information"
"palter","be deliberately ambiguous or unclear in order to mislead or withhold information"
"falsify","make false by mutilation or addition; as of a message or story"
"distort","make false by mutilation or addition; as of a message or story"
"garble","make false by mutilation or addition; as of a message or story"
"warp","make false by mutilation or addition; as of a message or story"
"typify","express indirectly by an image, form, or model; be a symbol; ""What does the Statue of Liberty symbolize?"""
"symbolize","express indirectly by an image, form, or model; be a symbol; ""What does the Statue of Liberty symbolize?"""
"symbolise","express indirectly by an image, form, or model; be a symbol; ""What does the Statue of Liberty symbolize?"""
"represent","express indirectly by an image, form, or model; be a symbol; ""What does the Statue of Liberty symbolize?"""
"misrepresent","represent falsely; ""This statement misrepresents my intentions"""
"belie","represent falsely; ""This statement misrepresents my intentions"""
"tinge","affect as in thought or feeling; ""My personal feelings color my judgment in this case""; ""The sadness tinged his life"""
"color","affect as in thought or feeling; ""My personal feelings color my judgment in this case""; ""The sadness tinged his life"""
"colour","affect as in thought or feeling; ""My personal feelings color my judgment in this case""; ""The sadness tinged his life"""
"distort","affect as in thought or feeling; ""My personal feelings color my judgment in this case""; ""The sadness tinged his life"""
"color","gloss or excuse; ""color a lie"""
"colour","gloss or excuse; ""color a lie"""
"gloss","gloss or excuse; ""color a lie"""
"pose","pretend to be someone you are not; sometimes with fraudulent intentions; ""She posed as the Czar''s daughter"""
"impersonate","pretend to be someone you are not; sometimes with fraudulent intentions; ""She posed as the Czar''s daughter"""
"personate","pretend to be someone you are not; sometimes with fraudulent intentions; ""She posed as the Czar''s daughter"""
"masquerade","pretend to be someone or something that you are not; ""he is masquerading as the expert on the Internet""; ""This silly novel is masquerading as a serious historical treaty"""
"bluff","frighten someone by pretending to be stronger than one really is"
"feign","make believe with the intent to deceive; ""He feigned that he was ill""; ""He shammed a headache"""
"sham","make believe with the intent to deceive; ""He feigned that he was ill""; ""He shammed a headache"""
"pretend","make believe with the intent to deceive; ""He feigned that he was ill""; ""He shammed a headache"""
"affect","make believe with the intent to deceive; ""He feigned that he was ill""; ""He shammed a headache"""
"dissemble","make believe with the intent to deceive; ""He feigned that he was ill""; ""He shammed a headache"""
"make","represent fictitiously, as in a play, or pretend to be or act like; ""She makes like an actress"""
"pretend","represent fictitiously, as in a play, or pretend to be or act like; ""She makes like an actress"""
"bamboozle","conceal one''s true motives from especially by elaborately feigning good intentions so as to gain an end; ""He bamboozled his professors into thinking that he knew the subject well"""
"snow","conceal one''s true motives from especially by elaborately feigning good intentions so as to gain an end; ""He bamboozled his professors into thinking that he knew the subject well"""
"hoodwink","conceal one''s true motives from especially by elaborately feigning good intentions so as to gain an end; ""He bamboozled his professors into thinking that he knew the subject well"""
"bullshit","talk through one''s hat; ""The politician was not well prepared for the debate and faked it"""
"bull","talk through one''s hat; ""The politician was not well prepared for the debate and faked it"""
"fake","talk through one''s hat; ""The politician was not well prepared for the debate and faked it"""
"overstate","to enlarge beyond bounds or the truth; ""tended to romanticize and exaggerate this `gracious Old South'' imagery"""
"exaggerate","to enlarge beyond bounds or the truth; ""tended to romanticize and exaggerate this `gracious Old South'' imagery"""
"overdraw","to enlarge beyond bounds or the truth; ""tended to romanticize and exaggerate this `gracious Old South'' imagery"""
"hyperbolize","to enlarge beyond bounds or the truth; ""tended to romanticize and exaggerate this `gracious Old South'' imagery"""
"hyerbolise","to enlarge beyond bounds or the truth; ""tended to romanticize and exaggerate this `gracious Old South'' imagery"""
"magnify","to enlarge beyond bounds or the truth; ""tended to romanticize and exaggerate this `gracious Old South'' imagery"""
"amplify","to enlarge beyond bounds or the truth; ""tended to romanticize and exaggerate this `gracious Old South'' imagery"""
"trivialize","make trivial or insignificant; ""Don''t trivialize the seriousness of the issue!"""
"trivialise","make trivial or insignificant; ""Don''t trivialize the seriousness of the issue!"""
"overemphasize","place special or excessive emphasis on; ""I cannot overemphasize the importance of this book"""
"overemphasise","place special or excessive emphasis on; ""I cannot overemphasize the importance of this book"""
"overstress","place special or excessive emphasis on; ""I cannot overemphasize the importance of this book"""
"understate","represent as less significant or important"
"minimize","represent as less significant or important"
"minimise","represent as less significant or important"
"downplay","represent as less significant or important"
"sandbag","downplay one''s ability (towards others) in a game in order to deceive, as in gambling"
"denounce","speak out against; ""He denounced the Nazis"""
"fulminate","criticize severely; ""He fulminated against the Republicans'' plan to cut Medicare""; ""She railed against the bad social policies"""
"rail","criticize severely; ""He fulminated against the Republicans'' plan to cut Medicare""; ""She railed against the bad social policies"""
"denounce","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"betray","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"rat","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"grass","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"shit","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"shop","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"snitch","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"stag","give away information about somebody; ""He told on his classmate who had cheated on the exam"""
"denounce","announce the termination of, as of treaties"
"blame","put or pin the blame on"
"fault","put or pin the blame on"
"blame","harass with constant criticism; ""Don''t always pick on your little brother"""
"pick","harass with constant criticism; ""Don''t always pick on your little brother"""
"accuse","bring an accusation against; level a charge against; ""He charged the man with spousal abuse"""
"impeach","bring an accusation against; level a charge against; ""He charged the man with spousal abuse"""
"incriminate","bring an accusation against; level a charge against; ""He charged the man with spousal abuse"""
"criminate","bring an accusation against; level a charge against; ""He charged the man with spousal abuse"""
"charge","blame for, make a claim of wrongdoing or misbehavior against; ""he charged me director with indifference"""
"accuse","blame for, make a claim of wrongdoing or misbehavior against; ""he charged me director with indifference"""
"arraign","accuse of a wrong or an inadequacy"
"charge","make an accusatory claim; ""The defense attorney charged that the jurors were biased"""
"tax","make a charge against or accuse; ""They taxed him failure to appear in court"""
"complain","make a formal accusation; bring a formal charge; ""The plaintiff''s lawyer complained that he defendant had physically abused his client"""
"impeach","charge with a crime or misdemeanor"
"recriminate","return an accusation against someone or engage in mutual accusations; charge in return"
"impeach","charge with an offense or misdemeanor; ""The public officials were impeached"""
"nag","bother persistently with trivial complaints; ""She nags her husband all day long"""
"peck","bother persistently with trivial complaints; ""She nags her husband all day long"""
"dun","persistently ask for overdue payment; ""The grocer dunned his customers every day by telephone"""
"abuse","use foul or abusive language towards; ""The actress abused the policeman who gave her a parking ticket""; ""The angry mother shouted at the teacher"""
"clapperclaw","use foul or abusive language towards; ""The actress abused the policeman who gave her a parking ticket""; ""The angry mother shouted at the teacher"""
"blackguard","use foul or abusive language towards; ""The actress abused the policeman who gave her a parking ticket""; ""The angry mother shouted at the teacher"""
"shout","use foul or abusive language towards; ""The actress abused the policeman who gave her a parking ticket""; ""The angry mother shouted at the teacher"""
"slang","abuse with coarse language"
"claw","attack as if with claws; ""The politician clawed his rival"""
"disparage","express a negative opinion of; ""She disparaged her student''s efforts"""
"belittle","express a negative opinion of; ""She disparaged her student''s efforts"""
"nitpick","be overly critical; criticize minor details"
"pan","express a totally negative opinion of; ""The critics panned the performance"""
"trash","express a totally negative opinion of; ""The critics panned the performance"""
"defame","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"slander","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"smirch","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"asperse","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"denigrate","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"calumniate","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"smear","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"sully","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"besmirch","charge falsely or with malicious intent; attack the good name and reputation of someone; ""The journalists have defamed me!"" ""The article in the paper sullied my reputation"""
"assassinate","destroy or damage seriously, as of someone''s reputation; ""He assassinated his enemy''s character"""
"blackwash","bring (information) out of concealment"
"discredit","damage the reputation of; ""This newspaper story discredits the politicians"""
"disgrace","damage the reputation of; ""This newspaper story discredits the politicians"""
"libel","print slanderous statements against; ""The newspaper was accused of libeling him"""
"vilify","spread negative information about; ""The Nazi propaganda vilified the Jews"""
"revile","spread negative information about; ""The Nazi propaganda vilified the Jews"""
"vituperate","spread negative information about; ""The Nazi propaganda vilified the Jews"""
"rail","spread negative information about; ""The Nazi propaganda vilified the Jews"""
"badmouth","speak unfavorably about; ""She badmouthes her husband everywhere"""
"malign","speak unfavorably about; ""She badmouthes her husband everywhere"""
"traduce","speak unfavorably about; ""She badmouthes her husband everywhere"""
"diss","treat, mention, or speak to rudely; ""He insulted her with his rude remarks""; ""the student who had betrayed his classmate was dissed by everyone"""
"insult","treat, mention, or speak to rudely; ""He insulted her with his rude remarks""; ""the student who had betrayed his classmate was dissed by everyone"""
"affront","treat, mention, or speak to rudely; ""He insulted her with his rude remarks""; ""the student who had betrayed his classmate was dissed by everyone"""
"mind","be offended or bothered by; take offense with, be bothered by; ""I don''t mind your behavior"""
"mock","treat with contempt; ""The new constitution mocks all democratic principles"""
"bemock","treat with contempt; ""The new constitution mocks all democratic principles"""
"mock","imitate with mockery and derision; ""The children mocked their handicapped classmate"""
"caricature","represent in or produce a caricature of; ""The drawing caricatured the President"""
"ape","represent in or produce a caricature of; ""The drawing caricatured the President"""
"impersonate","represent another person with comic intentions"
"spoof","make a parody of; ""The students spoofed the teachers"""
"burlesque","make a parody of; ""The students spoofed the teachers"""
"parody","make a parody of; ""The students spoofed the teachers"""
"jeer","laugh at with contempt and derision; ""The crowd jeered at the speaker"""
"scoff","laugh at with contempt and derision; ""The crowd jeered at the speaker"""
"flout","laugh at with contempt and derision; ""The crowd jeered at the speaker"""
"barrack","laugh at with contempt and derision; ""The crowd jeered at the speaker"""
"gibe","laugh at with contempt and derision; ""The crowd jeered at the speaker"""
"tease","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"razz","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"rag","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"cod","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"tantalize","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"tantalise","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"bait","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"taunt","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"twit","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"rally","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"ride","harass with persistent criticism or carping; ""The children teased the new teacher""; ""Don''t ride me so hard over my failure""; ""His fellow workers razzed him when he wore a jacket and tie"""
"kid","tell false information to for fun; ""Are you pulling my leg?"""
"incite","provoke or stir up; ""incite a riot""; ""set off great unrest among the people"""
"instigate","provoke or stir up; ""incite a riot""; ""set off great unrest among the people"""
"raise","activate or stir up; ""raise a mutiny"""
"needle","goad or provoke,as by constant criticism; ""He needled her with his sarcastic remarks"""
"goad","goad or provoke,as by constant criticism; ""He needled her with his sarcastic remarks"""
"ridicule","subject to laughter or ridicule; ""The satirists ridiculed the plans for a new opera house""; ""The students poked fun at the inexperienced teacher""; ""His former students roasted the professor at his 60th birthday"""
"roast","subject to laughter or ridicule; ""The satirists ridiculed the plans for a new opera house""; ""The students poked fun at the inexperienced teacher""; ""His former students roasted the professor at his 60th birthday"""
"guy","subject to laughter or ridicule; ""The satirists ridiculed the plans for a new opera house""; ""The students poked fun at the inexperienced teacher""; ""His former students roasted the professor at his 60th birthday"""
"blackguard","subject to laughter or ridicule; ""The satirists ridiculed the plans for a new opera house""; ""The students poked fun at the inexperienced teacher""; ""His former students roasted the professor at his 60th birthday"""
"rib","subject to laughter or ridicule; ""The satirists ridiculed the plans for a new opera house""; ""The students poked fun at the inexperienced teacher""; ""His former students roasted the professor at his 60th birthday"""
"tease","mock or make fun of playfully; ""the flirting man teased the young woman"""
"satirize","ridicule with satire; ""The writer satirized the politician''s proposal"""
"satirise","ridicule with satire; ""The writer satirized the politician''s proposal"""
"lampoon","ridicule with satire; ""The writer satirized the politician''s proposal"""
"deride","treat or speak of with contempt; ""He derided his student''s attempt to solve the biggest problem in mathematics"""
"debunk","expose while ridiculing; especially of pretentious or false claims and ideas; ""The physicist debunked the psychic''s claims"""
"expose","expose while ridiculing; especially of pretentious or false claims and ideas; ""The physicist debunked the psychic''s claims"""
"stultify","cause to appear foolish; ""He stultified himself by contradicting himself and being inconsistent"""
"joke","tell a joke; speak humorously; ""He often jokes even when he appears serious"""
"jest","tell a joke; speak humorously; ""He often jokes even when he appears serious"""
"gag","make jokes or quips; ""The students were gagging during dinner"""
"quip","make jokes or quips; ""The students were gagging during dinner"""
"fool","indulge in horseplay; ""Enough horsing around--let''s get back to work!""; ""The bored children were fooling about"""
"deceive","cause someone to believe an untruth; ""The insurance company deceived me when they told me they were covering my house"""
"betray","cause someone to believe an untruth; ""The insurance company deceived me when they told me they were covering my house"""
"undeceive","free from deception or illusion"
"gull","fool or hoax; ""The immigrant was duped because he trusted everyone""; ""You can''t fool me!"""
"dupe","fool or hoax; ""The immigrant was duped because he trusted everyone""; ""You can''t fool me!"""
"slang","fool or hoax; ""The immigrant was duped because he trusted everyone""; ""You can''t fool me!"""
"befool","fool or hoax; ""The immigrant was duped because he trusted everyone""; ""You can''t fool me!"""
"cod","fool or hoax; ""The immigrant was duped because he trusted everyone""; ""You can''t fool me!"""
"fool","fool or hoax; ""The immigrant was duped because he trusted everyone""; ""You can''t fool me!"""
"kid","be silly or tease one another; ""After we relaxed, we just kidded around"""
"chaff","be silly or tease one another; ""After we relaxed, we just kidded around"""
"jolly","be silly or tease one another; ""After we relaxed, we just kidded around"""
"josh","be silly or tease one another; ""After we relaxed, we just kidded around"""
"banter","be silly or tease one another; ""After we relaxed, we just kidded around"""
"review","appraise critically; ""She reviews books for the New York Times""; ""Please critique this performance"""
"critique","appraise critically; ""She reviews books for the New York Times""; ""Please critique this performance"""
"referee","evaluate professionally a colleague''s work"
"deprecate","belittle; ""The teacher should not deprecate his student''s efforts"""
"depreciate","belittle; ""The teacher should not deprecate his student''s efforts"""
"deflate","reduce or lessen the size or importance of; ""The bad review of his work deflated his self-confidence"""
"puncture","reduce or lessen the size or importance of; ""The bad review of his work deflated his self-confidence"""
"deprecate","express strong disapproval of; deplore"
"condemn","declare or judge unfit; ""The building was condemned by the inspector"""
"praise","express approval of; ""The parents praised their children for their academic performance"""
"salute","express commendation of; ""I salute your courage!"""
"overpraise","praise excessively"
"crow","express pleasure verbally; ""She crowed with joy"""
"crow","utter shrill sounds; ""The cocks crowed all morning"""
"trumpet","utter in trumpet-like sounds; ""Elephants are trumpeting"""
"exult","to express great joy; ""Who cannot exult in Spring?"""
"rejoice","to express great joy; ""Who cannot exult in Spring?"""
"triumph","to express great joy; ""Who cannot exult in Spring?"""
"jubilate","to express great joy; ""Who cannot exult in Spring?"""
"glory","rejoice proudly"
"cheerlead","act as a cheerleader in a sports event"
"cheer","show approval or good wishes by shouting; ""everybody cheered the birthday boy"""
"cheer","urge on or encourage especially by shouts; ""The crowd cheered the demonstrating strikers"""
"inspire","urge on or encourage especially by shouts; ""The crowd cheered the demonstrating strikers"""
"urge","urge on or encourage especially by shouts; ""The crowd cheered the demonstrating strikers"""
"barrack","urge on or encourage especially by shouts; ""The crowd cheered the demonstrating strikers"""
"exhort","urge on or encourage especially by shouts; ""The crowd cheered the demonstrating strikers"""
"cheer","become cheerful"
"cheer","cause (somebody) to feel happier or more cheerful; ""She tried to cheer up the disappointed child when he failed to win the spelling bee"""
"humor","put into a good mood"
"humour","put into a good mood"
"amuse","make (somebody) laugh; ""The clown amused the children"""
"convulse","make someone convulse with laughter; ""The comedian convulsed the crowd"""
"lighten","make more cheerful"
"applaud","express approval of; ""I applaud your efforts"""
"bravo","applaud with shouts of `bravo'' or `brava''"
"laud","praise, glorify, or honor; ""extol the virtues of one''s children""; ""glorify one''s spouse''s cooking"""
"extol","praise, glorify, or honor; ""extol the virtues of one''s children""; ""glorify one''s spouse''s cooking"""
"exalt","praise, glorify, or honor; ""extol the virtues of one''s children""; ""glorify one''s spouse''s cooking"""
"glorify","praise, glorify, or honor; ""extol the virtues of one''s children""; ""glorify one''s spouse''s cooking"""
"proclaim","praise, glorify, or honor; ""extol the virtues of one''s children""; ""glorify one''s spouse''s cooking"""
"canonize","treat as a sacred person; ""He canonizes women"""
"canonise","treat as a sacred person; ""He canonizes women"""
"ensky","exalt to the skies; lift to the skies or to heaven with praise"
"hymn","praise by singing a hymn; ""They hymned their love of God"""
"promulgate","put a law into effect by formal declaration"
"acclaim","praise vociferously; ""The critics hailed the young pianist as a new Rubinstein"""
"hail","praise vociferously; ""The critics hailed the young pianist as a new Rubinstein"""
"herald","praise vociferously; ""The critics hailed the young pianist as a new Rubinstein"""
"applaud","clap one''s hands or shout after performances to indicate approval"
"clap","clap one''s hands or shout after performances to indicate approval"
"spat","clap one''s hands or shout after performances to indicate approval"
"acclaim","clap one''s hands or shout after performances to indicate approval"
"boo","show displeasure, as after a performance or speech"
"hiss","show displeasure, as after a performance or speech"
"explode","drive from the stage by noisy disapproval"
"sizzle","make a sound like frying fat"
"attack","attack in speech or writing; ""The editors of the left-leaning paper attacked the new House Speaker"""
"round","attack in speech or writing; ""The editors of the left-leaning paper attacked the new House Speaker"""
"assail","attack in speech or writing; ""The editors of the left-leaning paper attacked the new House Speaker"""
"snipe","attack in speech or writing; ""The editors of the left-leaning paper attacked the new House Speaker"""
